<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.10.10	11:58:00	0.96878	0.96914	0.96868	0.96910	142	0	0
2022.10.10	11:59:00	0.96910	0.96910	0.96877	0.96885	133	0	0
2022.10.10	12:00:00	0.96887	0.96933	0.96886	0.96931	144	0	0
2022.10.10	12:01:00	0.96930	0.97018	0.96926	0.96991	233	0	0
2022.10.10	12:02:00	0.96992	0.97092	0.96989	0.97080	325	0	0
2022.10.10	12:03:00	0.97080	0.97088	0.97035	0.97055	236	0	0
2022.10.10	12:04:00	0.97056	0.97072	0.97040	0.97054	148	0	0
2022.10.10	12:05:00	0.97054	0.97062	0.97032	0.97039	165	0	0
2022.10.10	12:06:00	0.97039	0.97049	0.97016	0.97043	209	0	0
2022.10.10	12:07:00	0.97042	0.97054	0.97022	0.97029	162	0	0
2022.10.10	12:08:00	0.97031	0.97034	0.97004	0.97004	148	0	0
2022.10.10	12:09:00	0.97005	0.97029	0.97003	0.97007	135	0	0
2022.10.10	12:10:00	0.97007	0.97029	0.97004	0.97029	151	0	0
2022.10.10	12:11:00	0.97029	0.97041	0.97015	0.97026	133	0	0
2022.10.10	12:12:00	0.97025	0.97047	0.97015	0.97038	156	0	0
2022.10.10	12:13:00	0.97037	0.97040	0.97014	0.97014	122	0	0
2022.10.10	12:14:00	0.97015	0.97020	0.97001	0.97002	114	0	0
2022.10.10	12:15:00	0.97004	0.97043	0.97002	0.97042	130	0	0
2022.10.10	12:16:00	0.97041	0.97067	0.97036	0.97058	151	0	0
2022.10.10	12:17:00	0.97059	0.97085	0.97054	0.97069	172	0	0
2022.10.10	12:18:00	0.97070	0.97072	0.97048	0.97066	132	0	0
2022.10.10	12:19:00	0.97066	0.97066	0.97049	0.97051	110	0	0
2022.10.10	12:20:00	0.97050	0.97052	0.97033	0.97035	78	0	0
2022.10.10	12:21:00	0.97035	0.97035	0.97023	0.97027	111	0	0
2022.10.10	12:22:00	0.97026	0.97032	0.97021	0.97030	76	0	0
2022.10.10	12:23:00	0.97030	0.97030	0.97009	0.97010	114	0	0
2022.10.10	12:24:00	0.97009	0.97040	0.97009	0.97034	128	0	0
2022.10.10	12:25:00	0.97034	0.97038	0.97000	0.97030	116	0	0
2022.10.10	12:26:00	0.97031	0.97045	0.97010	0.97012	119	0	0
2022.10.10	12:27:00	0.97011	0.97017	0.96958	0.96965	118	0	0
2022.10.10	12:28:00	0.96965	0.96974	0.96948	0.96954	104	0	0
2022.10.10	12:29:00	0.96953	0.96968	0.96949	0.96963	111	0	0
2022.10.10	12:30:00	0.96963	0.96992	0.96962	0.96983	141	0	0
2022.10.10	12:31:00	0.96983	0.96983	0.96967	0.96977	117	0	0
2022.10.10	12:32:00	0.96978	0.96982	0.96968	0.96975	110	0	0
2022.10.10	12:33:00	0.96976	0.97011	0.96974	0.97006	148	0	0
2022.10.10	12:34:00	0.97005	0.97014	0.96995	0.97008	113	0	0
2022.10.10	12:35:00	0.97008	0.97009	0.96948	0.96955	158	0	0
2022.10.10	12:36:00	0.96955	0.96966	0.96940	0.96940	139	0	0
2022.10.10	12:37:00	0.96941	0.96956	0.96938	0.96956	82	0	0
2022.10.10	12:38:00	0.96956	0.96977	0.96940	0.96941	147	0	0
2022.10.10	12:39:00	0.96941	0.96952	0.96938	0.96947	107	0	0
2022.10.10	12:40:00	0.96947	0.96962	0.96945	0.96958	65	0	0
2022.10.10	12:41:00	0.96959	0.96988	0.96953	0.96988	84	0	0
2022.10.10	12:42:00	0.96988	0.97011	0.96972	0.97004	145	0	0
2022.10.10	12:43:00	0.97004	0.97040	0.96998	0.97038	110	0	0
2022.10.10	12:44:00	0.97039	0.97062	0.97035	0.97053	126	0	0
2022.10.10	12:45:00	0.97053	0.97093	0.97045	0.97093	134	0	0
2022.10.10	12:46:00	0.97092	0.97093	0.97075	0.97089	85	0	0
2022.10.10	12:47:00	0.97089	0.97090	0.97062	0.97080	86	0	0
2022.10.10	12:48:00	0.97079	0.97080	0.97067	0.97069	79	0	0
2022.10.10	12:49:00	0.97070	0.97078	0.97058	0.97064	87	0	0
2022.10.10	12:50:00	0.97063	0.97063	0.97047	0.97054	89	0	0
2022.10.10	12:51:00	0.97054	0.97065	0.97046	0.97052	122	0	0
2022.10.10	12:52:00	0.97052	0.97060	0.97043	0.97050	121	0	0
2022.10.10	12:53:00	0.97051	0.97060	0.97044	0.97053	74	0	0
2022.10.10	12:54:00	0.97053	0.97060	0.97048	0.97055	142	0	0
2022.10.10	12:55:00	0.97055	0.97055	0.97033	0.97034	139	0	0
2022.10.10	12:56:00	0.97034	0.97042	0.97024	0.97033	84	0	0
2022.10.10	12:57:00	0.97033	0.97048	0.97030	0.97037	108	0	0
2022.10.10	12:58:00	0.97037	0.97059	0.97034	0.97045	86	0	0
2022.10.10	12:59:00	0.97045	0.97070	0.97045	0.97067	89	0	0
2022.10.10	13:00:00	0.97067	0.97069	0.97055	0.97067	133	0	0
2022.10.10	13:01:00	0.97066	0.97079	0.97059	0.97064	96	0	0
2022.10.10	13:02:00	0.97064	0.97075	0.97048	0.97069	110	0	0
2022.10.10	13:03:00	0.97070	0.97070	0.97038	0.97048	108	0	0
2022.10.10	13:04:00	0.97048	0.97075	0.97027	0.97075	164	0	0
2022.10.10	13:05:00	0.97074	0.97075	0.97058	0.97075	104	0	0
2022.10.10	13:06:00	0.97074	0.97089	0.97066	0.97088	92	0	0
2022.10.10	13:07:00	0.97087	0.97095	0.97077	0.97090	79	0	0
2022.10.10	13:08:00	0.97089	0.97089	0.97049	0.97052	101	0	0
2022.10.10	13:09:00	0.97052	0.97056	0.97046	0.97051	83	0	0
2022.10.10	13:10:00	0.97051	0.97054	0.97042	0.97043	75	0	0
2022.10.10	13:11:00	0.97043	0.97065	0.97043	0.97057	75	0	0
2022.10.10	13:12:00	0.97058	0.97065	0.97052	0.97057	94	0	0
2022.10.10	13:13:00	0.97061	0.97064	0.97052	0.97055	82	0	0
2022.10.10	13:14:00	0.97055	0.97064	0.97054	0.97063	43	0	0
2022.10.10	13:15:00	0.97063	0.97063	0.97048	0.97052	79	0	0
2022.10.10	13:16:00	0.97052	0.97053	0.97046	0.97047	73	0	0
2022.10.10	13:17:00	0.97046	0.97046	0.97018	0.97027	136	0	0
2022.10.10	13:18:00	0.97027	0.97038	0.97020	0.97025	123	0	0
2022.10.10	13:19:00	0.97026	0.97038	0.97025	0.97032	93	0	0
2022.10.10	13:20:00	0.97032	0.97034	0.97012	0.97026	130	0	0
2022.10.10	13:21:00	0.97025	0.97030	0.97007	0.97013	115	0	0
2022.10.10	13:22:00	0.97013	0.97013	0.96978	0.96997	120	0	0
2022.10.10	13:23:00	0.96998	0.97010	0.96988	0.97008	77	0	0
2022.10.10	13:24:00	0.97008	0.97040	0.97007	0.97039	116	0	0
2022.10.10	13:25:00	0.97038	0.97047	0.97024	0.97038	87	0	0
2022.10.10	13:26:00	0.97036	0.97039	0.97015	0.97019	115	0	0
2022.10.10	13:27:00	0.97019	0.97024	0.97001	0.97013	121	0	0
2022.10.10	13:28:00	0.97014	0.97033	0.97013	0.97024	91	0	0
2022.10.10	13:29:00	0.97026	0.97048	0.97023	0.97046	90	0	0
2022.10.10	13:30:00	0.97046	0.97080	0.97044	0.97075	84	0	0
2022.10.10	13:31:00	0.97074	0.97089	0.97053	0.97078	114	0	0
2022.10.10	13:32:00	0.97078	0.97079	0.97048	0.97071	102	0	0
2022.10.10	13:33:00	0.97073	0.97073	0.97049	0.97054	101	0	0
2022.10.10	13:34:00	0.97054	0.97068	0.97038	0.97042	96	0	0
2022.10.10	13:35:00	0.97044	0.97074	0.97041	0.97072	85	0	0
2022.10.10	13:36:00	0.97069	0.97079	0.97060	0.97063	41	0	0
2022.10.10	13:37:00	0.97063	0.97070	0.97057	0.97059	64	0	0
2022.10.10	13:38:00	0.97057	0.97060	0.97043	0.97045	122	0	0
2022.10.10	13:39:00	0.97045	0.97053	0.97017	0.97022	68	0	0
2022.10.10	13:40:00	0.97022	0.97036	0.96985	0.96986	111	0	0
2022.10.10	13:41:00	0.96986	0.96988	0.96963	0.96970	114	0	0
2022.10.10	13:42:00	0.96970	0.96989	0.96970	0.96981	123	0	0
2022.10.10	13:43:00	0.96982	0.96984	0.96968	0.96971	99	0	0
2022.10.10	13:44:00	0.96971	0.96983	0.96962	0.96979	86	0	0
2022.10.10	13:45:00	0.96979	0.96997	0.96977	0.96984	89	0	0
2022.10.10	13:46:00	0.96983	0.96983	0.96947	0.96958	144	0	0
2022.10.10	13:47:00	0.96958	0.96972	0.96952	0.96969	99	0	0
2022.10.10	13:48:00	0.96968	0.96986	0.96960	0.96960	93	0	0
2022.10.10	13:49:00	0.96958	0.96989	0.96955	0.96987	105	0	0
2022.10.10	13:50:00	0.96986	0.96987	0.96951	0.96959	99	0	0
2022.10.10	13:51:00	0.96959	0.96961	0.96927	0.96927	119	0	0
2022.10.10	13:52:00	0.96927	0.96939	0.96918	0.96939	103	0	0
2022.10.10	13:53:00	0.96939	0.96942	0.96915	0.96917	116	0	0
2022.10.10	13:54:00	0.96917	0.96919	0.96896	0.96900	81	0	0
2022.10.10	13:55:00	0.96900	0.96929	0.96895	0.96906	113	0	0
2022.10.10	13:56:00	0.96906	0.96909	0.96896	0.96898	112	0	0
2022.10.10	13:57:00	0.96898	0.96920	0.96898	0.96906	90	0	0
2022.10.10	13:58:00	0.96907	0.96925	0.96886	0.96923	110	0	0
2022.10.10	13:59:00	0.96924	0.96937	0.96921	0.96927	86	0	0
2022.10.10	14:00:00	0.96927	0.96943	0.96922	0.96933	158	0	0
2022.10.10	14:01:00	0.96933	0.96939	0.96922	0.96936	138	0	0
2022.10.10	14:02:00	0.96936	0.96949	0.96923	0.96926	156	0	0
2022.10.10	14:03:00	0.96926	0.96946	0.96915	0.96943	117	0	0
2022.10.10	14:04:00	0.96943	0.96948	0.96929	0.96944	114	0	0
2022.10.10	14:05:00	0.96944	0.96959	0.96941	0.96957	89	0	0
2022.10.10	14:06:00	0.96958	0.96977	0.96954	0.96961	94	0	0
2022.10.10	14:07:00	0.96962	0.96963	0.96948	0.96960	112	0	0
2022.10.10	14:08:00	0.96961	0.96963	0.96939	0.96941	108	0	0
2022.10.10	14:09:00	0.96943	0.96975	0.96943	0.96975	73	0	0
2022.10.10	14:10:00	0.96975	0.96975	0.96941	0.96955	107	0	0
2022.10.10	14:11:00	0.96957	0.96961	0.96943	0.96951	104	0	0
2022.10.10	14:12:00	0.96952	0.96961	0.96946	0.96956	109	0	0
2022.10.10	14:13:00	0.96956	0.96972	0.96956	0.96966	64	0	0
2022.10.10	14:14:00	0.96966	0.96974	0.96956	0.96973	66	0	0
2022.10.10	14:15:00	0.96972	0.96984	0.96959	0.96984	135	0	0
2022.10.10	14:16:00	0.96984	0.96997	0.96983	0.96991	114	0	0
2022.10.10	14:17:00	0.96992	0.97004	0.96987	0.96991	137	0	0
2022.10.10	14:18:00	0.96990	0.96997	0.96982	0.96985	121	0	0
2022.10.10	14:19:00	0.96985	0.97001	0.96977	0.96999	98	0	0
2022.10.10	14:20:00	0.96998	0.97003	0.96984	0.97000	82	0	0
2022.10.10	14:21:00	0.97000	0.97007	0.96997	0.97001	102	0	0
2022.10.10	14:22:00	0.97003	0.97007	0.96988	0.96997	74	0	0
2022.10.10	14:23:00	0.96997	0.97027	0.96997	0.97020	95	0	0
2022.10.10	14:24:00	0.97019	0.97035	0.97007	0.97008	103	0	0
2022.10.10	14:25:00	0.97008	0.97017	0.97008	0.97010	73	0	0
2022.10.10	14:26:00	0.97010	0.97023	0.97006	0.97022	105	0	0
2022.10.10	14:27:00	0.97019	0.97028	0.97014	0.97021	63	0	0
2022.10.10	14:28:00	0.97020	0.97023	0.97016	0.97019	97	0	0
2022.10.10	14:29:00	0.97019	0.97068	0.97008	0.97065	124	0	0
2022.10.10	14:30:00	0.97059	0.97064	0.97053	0.97061	68	0	0
2022.10.10	14:31:00	0.97057	0.97058	0.97043	0.97049	76	0	0
2022.10.10	14:32:00	0.97047	0.97063	0.97019	0.97020	76	0	0
2022.10.10	14:33:00	0.97021	0.97023	0.97007	0.97019	116	0	0
2022.10.10	14:34:00	0.97021	0.97023	0.97002	0.97009	68	0	0
2022.10.10	14:35:00	0.97009	0.97019	0.97002	0.97015	80	0	0
2022.10.10	14:36:00	0.97015	0.97017	0.96992	0.97008	110	0	0
2022.10.10	14:37:00	0.97008	0.97039	0.97004	0.97035	76	0	0
2022.10.10	14:38:00	0.97035	0.97045	0.97021	0.97029	102	0	0
2022.10.10	14:39:00	0.97029	0.97030	0.97013	0.97013	78	0	0
2022.10.10	14:40:00	0.97013	0.97014	0.96976	0.96983	108	0	0
2022.10.10	14:41:00	0.96984	0.96988	0.96944	0.96949	117	0	0
2022.10.10	14:42:00	0.96949	0.96956	0.96926	0.96929	162	0	0
2022.10.10	14:43:00	0.96930	0.96934	0.96904	0.96916	149	0	0
2022.10.10	14:44:00	0.96917	0.96928	0.96903	0.96922	142	0	0
2022.10.10	14:45:00	0.96922	0.96940	0.96908	0.96919	108	0	0
2022.10.10	14:46:00	0.96918	0.96927	0.96911	0.96918	100	0	0
2022.10.10	14:47:00	0.96918	0.96935	0.96907	0.96926	127	0	0
2022.10.10	14:48:00	0.96926	0.96948	0.96925	0.96948	95	0	0
2022.10.10	14:49:00	0.96946	0.96955	0.96934	0.96944	105	0	0
2022.10.10	14:50:00	0.96945	0.96947	0.96885	0.96889	134	0	0
2022.10.10	14:51:00	0.96889	0.96912	0.96885	0.96900	148	0	0
2022.10.10	14:52:00	0.96900	0.96915	0.96887	0.96893	148	0	0
2022.10.10	14:53:00	0.96891	0.96911	0.96871	0.96908	105	0	0
2022.10.10	14:54:00	0.96908	0.96919	0.96901	0.96901	119	0	0
2022.10.10	14:55:00	0.96899	0.96946	0.96899	0.96946	119	0	0
2022.10.10	14:56:00	0.96945	0.96958	0.96943	0.96949	102	0	0
2022.10.10	14:57:00	0.96948	0.96980	0.96947	0.96979	93	0	0
2022.10.10	14:58:00	0.96978	0.96990	0.96967	0.96968	118	0	0
2022.10.10	14:59:00	0.96968	0.96977	0.96962	0.96973	96	0	0
2022.10.10	15:00:00	0.96973	0.96989	0.96945	0.96964	198	0	0
2022.10.10	15:01:00	0.96963	0.96980	0.96960	0.96967	135	0	0
2022.10.10	15:02:00	0.96968	0.96991	0.96964	0.96974	170	0	0
2022.10.10	15:03:00	0.96974	0.96986	0.96963	0.96966	128	0	0
2022.10.10	15:04:00	0.96966	0.96982	0.96964	0.96979	121	0	0
2022.10.10	15:05:00	0.96979	0.97003	0.96958	0.96998	138	0	0
2022.10.10	15:06:00	0.96997	0.97007	0.96990	0.97001	122	0	0
2022.10.10	15:07:00	0.97001	0.97019	0.96997	0.97005	131	0	0
2022.10.10	15:08:00	0.97003	0.97018	0.97002	0.97016	131	0	0
2022.10.10	15:09:00	0.97015	0.97023	0.97007	0.97017	111	0	0
2022.10.10	15:10:00	0.97017	0.97018	0.97001	0.97012	124	0	0
2022.10.10	15:11:00	0.97012	0.97022	0.97002	0.97011	105	0	0
2022.10.10	15:12:00	0.97013	0.97023	0.97001	0.97003	122	0	0
2022.10.10	15:13:00	0.97003	0.97024	0.96989	0.96990	102	0	0
2022.10.10	15:14:00	0.96991	0.97000	0.96968	0.96975	160	0	0
2022.10.10	15:15:00	0.96977	0.96977	0.96961	0.96964	141	0	0
2022.10.10	15:16:00	0.96963	0.96975	0.96953	0.96964	124	0	0
2022.10.10	15:17:00	0.96967	0.96967	0.96938	0.96950	119	0	0
2022.10.10	15:18:00	0.96950	0.96983	0.96942	0.96980	172	0	0
2022.10.10	15:19:00	0.96981	0.96989	0.96973	0.96983	99	0	0
2022.10.10	15:20:00	0.96985	0.97037	0.96985	0.97031	164	0	0
2022.10.10	15:21:00	0.97030	0.97041	0.97020	0.97037	118	0	0
2022.10.10	15:22:00	0.97037	0.97043	0.97007	0.97021	122	0	0
2022.10.10	15:23:00	0.97021	0.97040	0.97018	0.97033	98	0	0
2022.10.10	15:24:00	0.97033	0.97042	0.97027	0.97029	99	0	0
2022.10.10	15:25:00	0.97029	0.97034	0.97005	0.97033	118	0	0
2022.10.10	15:26:00	0.97031	0.97044	0.97019	0.97038	100	0	0
2022.10.10	15:27:00	0.97037	0.97084	0.97036	0.97084	107	0	0
2022.10.10	15:28:00	0.97083	0.97130	0.97077	0.97122	155	0	0
2022.10.10	15:29:00	0.97122	0.97143	0.97117	0.97133	141	0	0
2022.10.10	15:30:00	0.97134	0.97138	0.97112	0.97123	143	0	0
2022.10.10	15:31:00	0.97123	0.97126	0.97106	0.97118	114	0	0
2022.10.10	15:32:00	0.97122	0.97122	0.97090	0.97102	144	0	0
2022.10.10	15:33:00	0.97102	0.97133	0.97100	0.97133	99	0	0
2022.10.10	15:34:00	0.97133	0.97163	0.97128	0.97156	104	0	0
2022.10.10	15:35:00	0.97154	0.97172	0.97151	0.97166	94	0	0
2022.10.10	15:36:00	0.97166	0.97192	0.97163	0.97172	123	0	0
2022.10.10	15:37:00	0.97172	0.97172	0.97109	0.97118	144	0	0
2022.10.10	15:38:00	0.97117	0.97137	0.97109	0.97128	115	0	0
2022.10.10	15:39:00	0.97130	0.97131	0.97112	0.97116	111	0	0
2022.10.10	15:40:00	0.97120	0.97149	0.97112	0.97147	85	0	0
2022.10.10	15:41:00	0.97147	0.97152	0.97126	0.97132	73	0	0
2022.10.10	15:42:00	0.97131	0.97141	0.97124	0.97138	59	0	0
2022.10.10	15:43:00	0.97139	0.97158	0.97136	0.97143	74	0	0
2022.10.10	15:44:00	0.97137	0.97138	0.97103	0.97103	79	0	0
2022.10.10	15:45:00	0.97102	0.97121	0.97102	0.97110	129	0	0
2022.10.10	15:46:00	0.97112	0.97122	0.97105	0.97109	128	0	0
2022.10.10	15:47:00	0.97116	0.97128	0.97105	0.97108	121	0	0
2022.10.10	15:48:00	0.97108	0.97134	0.97106	0.97109	134	0	0
2022.10.10	15:49:00	0.97109	0.97112	0.97093	0.97109	149	0	0
2022.10.10	15:50:00	0.97109	0.97109	0.97093	0.97095	104	0	0
2022.10.10	15:51:00	0.97095	0.97097	0.97070	0.97085	89	0	0
2022.10.10	15:52:00	0.97085	0.97102	0.97080	0.97089	102	0	0
2022.10.10	15:53:00	0.97085	0.97107	0.97085	0.97103	108	0	0
2022.10.10	15:54:00	0.97102	0.97115	0.97088	0.97096	97	0	0
2022.10.10	15:55:00	0.97097	0.97097	0.97073	0.97086	118	0	0
2022.10.10	15:56:00	0.97086	0.97100	0.97079	0.97096	121	0	0
2022.10.10	15:57:00	0.97096	0.97116	0.97096	0.97116	134	0	0
2022.10.10	15:58:00	0.97116	0.97155	0.97114	0.97136	119	0	0
2022.10.10	15:59:00	0.97136	0.97150	0.97133	0.97148	84	0	0
2022.10.10	16:00:00	0.97146	0.97194	0.97137	0.97192	157	0	0
2022.10.10	16:01:00	0.97191	0.97193	0.97163	0.97177	180	0	0
2022.10.10	16:02:00	0.97176	0.97193	0.97171	0.97173	154	0	0
2022.10.10	16:03:00	0.97176	0.97193	0.97170	0.97193	126	0	0
2022.10.10	16:04:00	0.97193	0.97219	0.97185	0.97218	132	0	0
2022.10.10	16:05:00	0.97218	0.97218	0.97155	0.97162	142	0	0
2022.10.10	16:06:00	0.97162	0.97171	0.97161	0.97171	97	0	0
2022.10.10	16:07:00	0.97170	0.97180	0.97138	0.97141	117	0	0
2022.10.10	16:08:00	0.97140	0.97163	0.97138	0.97156	131	0	0
2022.10.10	16:09:00	0.97155	0.97157	0.97120	0.97123	101	0	0
2022.10.10	16:10:00	0.97122	0.97122	0.97091	0.97122	132	0	0
2022.10.10	16:11:00	0.97124	0.97137	0.97106	0.97128	148	0	0
2022.10.10	16:12:00	0.97126	0.97139	0.97112	0.97136	95	0	0
2022.10.10	16:13:00	0.97136	0.97140	0.97112	0.97123	100	0	0
2022.10.10	16:14:00	0.97121	0.97126	0.97107	0.97110	91	0	0
2022.10.10	16:15:00	0.97110	0.97124	0.97100	0.97120	111	0	0
2022.10.10	16:16:00	0.97115	0.97136	0.97115	0.97135	110	0	0
2022.10.10	16:17:00	0.97135	0.97153	0.97135	0.97145	131	0	0
2022.10.10	16:18:00	0.97145	0.97151	0.97129	0.97146	117	0	0
2022.10.10	16:19:00	0.97146	0.97148	0.97124	0.97124	93	0	0
2022.10.10	16:20:00	0.97120	0.97120	0.97075	0.97094	158	0	0
2022.10.10	16:21:00	0.97091	0.97094	0.97062	0.97063	167	0	0
2022.10.10	16:22:00	0.97063	0.97071	0.97053	0.97065	137	0	0
2022.10.10	16:23:00	0.97064	0.97073	0.97048	0.97066	119	0	0
2022.10.10	16:24:00	0.97065	0.97074	0.97053	0.97064	98	0	0
2022.10.10	16:25:00	0.97063	0.97065	0.97040	0.97050	148	0	0
2022.10.10	16:26:00	0.97051	0.97056	0.97029	0.97034	138	0	0
2022.10.10	16:27:00	0.97034	0.97050	0.97026	0.97046	97	0	0
2022.10.10	16:28:00	0.97046	0.97047	0.97021	0.97040	115	0	0
2022.10.10	16:29:00	0.97038	0.97045	0.97012	0.97013	94	0	0
2022.10.10	16:30:00	0.97016	0.97053	0.97004	0.97009	244	0	0
2022.10.10	16:31:00	0.97011	0.97023	0.96993	0.97013	253	0	0
2022.10.10	16:32:00	0.97012	0.97022	0.97001	0.97016	238	0	0
2022.10.10	16:33:00	0.97015	0.97031	0.97009	0.97015	161	0	0
2022.10.10	16:34:00	0.97015	0.97032	0.96990	0.97015	246	0	0
2022.10.10	16:35:00	0.97013	0.97016	0.96969	0.96970	184	0	0
2022.10.10	16:36:00	0.96971	0.96979	0.96956	0.96960	204	0	0
2022.10.10	16:37:00	0.96964	0.96976	0.96951	0.96968	220	0	0
2022.10.10	16:38:00	0.96967	0.96989	0.96955	0.96963	217	0	0
2022.10.10	16:39:00	0.96962	0.96981	0.96942	0.96962	228	0	0
2022.10.10	16:40:00	0.96962	0.97006	0.96954	0.96993	207	0	0
2022.10.10	16:41:00	0.96993	0.97015	0.96985	0.97011	223	0	0
2022.10.10	16:42:00	0.97005	0.97010	0.96989	0.97000	249	0	0
2022.10.10	16:43:00	0.96997	0.97041	0.96990	0.97033	223	0	0
2022.10.10	16:44:00	0.97031	0.97047	0.97026	0.97041	255	0	0
2022.10.10	16:45:00	0.97040	0.97048	0.97022	0.97029	235	0	0
2022.10.10	16:46:00	0.97029	0.97051	0.97023	0.97047	216	0	0
2022.10.10	16:47:00	0.97047	0.97062	0.97022	0.97026	206	0	0
2022.10.10	16:48:00	0.97025	0.97062	0.97023	0.97053	249	0	0
2022.10.10	16:49:00	0.97054	0.97057	0.97028	0.97034	196	0	0
2022.10.10	16:50:00	0.97034	0.97059	0.97018	0.97045	215	0	0
2022.10.10	16:51:00	0.97044	0.97047	0.96985	0.97009	211	0	0
2022.10.10	16:52:00	0.97007	0.97028	0.97000	0.97027	225	0	0
2022.10.10	16:53:00	0.97028	0.97028	0.96998	0.97002	185	0	0
2022.10.10	16:54:00	0.97001	0.97011	0.96987	0.96991	223	0	0
2022.10.10	16:55:00	0.96991	0.97012	0.96982	0.96991	221	0	0
2022.10.10	16:56:00	0.96990	0.97002	0.96973	0.96992	222	0	0
2022.10.10	16:57:00	0.96992	0.97020	0.96990	0.97010	178	0	0
2022.10.10	16:58:00	0.97010	0.97038	0.97002	0.97008	204	0	0
2022.10.10	16:59:00	0.97005	0.97005	0.96975	0.97002	196	0	0
2022.10.10	17:00:00	0.97002	0.97017	0.96978	0.97007	200	0	0
2022.10.10	17:01:00	0.97005	0.97024	0.97002	0.97003	160	0	0
2022.10.10	17:02:00	0.97004	0.97012	0.96984	0.96991	164	0	0
2022.10.10	17:03:00	0.96991	0.96996	0.96957	0.96967	147	0	0
2022.10.10	17:04:00	0.96966	0.97007	0.96952	0.97003	185	0	0
2022.10.10	17:05:00	0.97004	0.97034	0.96985	0.97025	211	0	0
2022.10.10	17:06:00	0.97026	0.97048	0.97017	0.97022	183	0	0
2022.10.10	17:07:00	0.97023	0.97040	0.97017	0.97022	161	0	0
2022.10.10	17:08:00	0.97021	0.97029	0.97009	0.97025	158	0	0
2022.10.10	17:09:00	0.97025	0.97033	0.97007	0.97010	150	0	0
2022.10.10	17:10:00	0.97003	0.97025	0.97001	0.97011	178	0	0
2022.10.10	17:11:00	0.97012	0.97023	0.97001	0.97005	154	0	0
2022.10.10	17:12:00	0.97004	0.97029	0.97001	0.97014	169	0	0
2022.10.10	17:13:00	0.97014	0.97032	0.96998	0.97007	170	0	0
2022.10.10	17:14:00	0.97008	0.97023	0.96985	0.96986	174	0	0
2022.10.10	17:15:00	0.96986	0.97026	0.96984	0.97008	211	0	0
2022.10.10	17:16:00	0.97009	0.97011	0.96992	0.97003	149	0	0
2022.10.10	17:17:00	0.97004	0.97035	0.97001	0.97026	160	0	0
2022.10.10	17:18:00	0.97025	0.97036	0.97012	0.97012	197	0	0
2022.10.10	17:19:00	0.97012	0.97024	0.96997	0.96999	134	0	0
2022.10.10	17:20:00	0.96998	0.97011	0.96996	0.97002	134	0	0
2022.10.10	17:21:00	0.97002	0.97025	0.97001	0.97001	86	0	0
2022.10.10	17:22:00	0.97000	0.97007	0.96981	0.96985	130	0	0
2022.10.10	17:23:00	0.96986	0.97001	0.96982	0.97000	150	0	0
2022.10.10	17:24:00	0.96998	0.97006	0.96980	0.97005	168	0	0
2022.10.10	17:25:00	0.97004	0.97016	0.96996	0.97015	128	0	0
2022.10.10	17:26:00	0.97015	0.97023	0.96995	0.97018	173	0	0
2022.10.10	17:27:00	0.97020	0.97028	0.96994	0.97002	184	0	0
2022.10.10	17:28:00	0.97001	0.97020	0.96994	0.96995	132	0	0
2022.10.10	17:29:00	0.96996	0.97121	0.96979	0.97084	236	0	0
2022.10.10	17:30:00	0.97087	0.97455	0.97038	0.97296	332	0	0
2022.10.10	17:31:00	0.97294	0.97436	0.97276	0.97337	427	0	0
2022.10.10	17:32:00	0.97338	0.97345	0.97277	0.97333	349	0	0
2022.10.10	17:33:00	0.97327	0.97391	0.97305	0.97340	252	0	0
2022.10.10	17:34:00	0.97343	0.97365	0.97316	0.97354	189	0	0
2022.10.10	17:35:00	0.97351	0.97362	0.97295	0.97347	207	0	0
2022.10.10	17:36:00	0.97347	0.97368	0.97328	0.97340	199	0	0
2022.10.10	17:37:00	0.97345	0.97384	0.97231	0.97279	304	0	0
2022.10.10	17:38:00	0.97276	0.97289	0.97211	0.97217	273	0	0
2022.10.10	17:39:00	0.97218	0.97218	0.97176	0.97179	215	0	0
2022.10.10	17:40:00	0.97180	0.97210	0.97154	0.97156	235	0	0
2022.10.10	17:41:00	0.97158	0.97185	0.97136	0.97177	256	0	0
2022.10.10	17:42:00	0.97178	0.97209	0.97159	0.97180	226	0	0
2022.10.10	17:43:00	0.97181	0.97189	0.97156	0.97185	221	0	0
2022.10.10	17:44:00	0.97181	0.97184	0.97109	0.97121	230	0	0
2022.10.10	17:45:00	0.97121	0.97149	0.97114	0.97117	219	0	0
2022.10.10	17:46:00	0.97116	0.97132	0.97048	0.97070	253	0	0
2022.10.10	17:47:00	0.97070	0.97097	0.97051	0.97097	225	0	0
2022.10.10	17:48:00	0.97097	0.97114	0.97070	0.97091	268	0	0
2022.10.10	17:49:00	0.97090	0.97110	0.97081	0.97085	245	0	0
2022.10.10	17:50:00	0.97087	0.97087	0.97051	0.97078	232	0	0
2022.10.10	17:51:00	0.97078	0.97088	0.97046	0.97070	216	0	0
2022.10.10	17:52:00	0.97069	0.97069	0.96997	0.97008	273	0	0
2022.10.10	17:53:00	0.97008	0.97020	0.96997	0.97007	242	0	0
2022.10.10	17:54:00	0.97008	0.97067	0.96983	0.97064	239	0	0
